"target_end_date","forecast_date",".group","max_confirm","location","confirm","cum_prop_reported","delay","prop_reported","mean","median","sd","mad","q5","q20","q35","q50","q65","q80","q95","rhat","ess_bulk","ess_tail"
"2021-02-10","2021-02-20",1,1,"GE",1,1,10,0,1.999,2,1.04981003095851,1.4826,1,1,1,2,2,3,4,1.00041031230315,1071.86194921427,1053.85655705416
"2021-02-11","2021-02-20",1,4,"GE",4,1,9,0,5.169,5,1.11250918049096,1.4826,4,4,5,5,5,6,7,0.999237085690099,1179.40678527938,854.155844258583
"2021-02-12","2021-02-20",1,1,"GE",1,1,8,0,2.343,2,1.26132547026608,1.4826,1,1,2,2,3,3,5,1.00034768493074,1020.96677509618,954.850366708462
"2021-02-13","2021-02-20",1,3,"GE",3,1,7,0,4.638,4,1.3779894247979,1.4826,3,3,4,4,5,6,7,1.00253721426874,965.814117272907,942.09018064785
"2021-02-14","2021-02-20",1,1,"GE",1,1,6,0,2.908,3,1.52113439572243,1.4826,1,2,2,3,3,4,6,0.998703270198672,979.135986394384,863.895182972593
"2021-02-15","2021-02-20",1,1,"GE",1,1,5,0,3.559,3,1.87404136321241,1.4826,1,2,3,3,4,5,7,1.00147225941453,1182.08490398711,914.885022556002
"2021-02-16","2021-02-20",1,3,"GE",3,1,4,0,6.207,6,2.24971380673458,1.4826,3,4,5,6,7,8,10,0.999935624447464,912.495640094288,976.330965021686
"2021-02-17","2021-02-20",1,1,"GE",1,1,3,0,4.842,4,2.63438341476255,2.9652,1,3,4,4,5,7,10,1.00121381498084,1098.07945886988,826.433321872014
"2021-02-18","2021-02-20",1,1,"GE",1,1,2,0,5.464,5,2.99427281149692,2.9652,2,3,4,5,6,7,11,1.00077137339346,1082.48215257302,882.057352085921
"2021-02-19","2021-02-20",1,0,"GE",0,NA,1,NA,4.821,4,3.18104983898053,2.9652,1,2,3,4,6,7,10,1.00240946643623,1189.95928214033,1017.05307090521
"2021-02-20","2021-02-20",1,0,"GE",0,NA,0,NA,4.627,4,3.11344898216826,2.9652,1,2,3,4,5,7,11,0.999725646597212,1103.41267662072,1001.62769761021
"2021-02-02","2021-02-21",1,3,"GE",3,1,19,0,3,3,0,0,3,3,3,3,3,3,3,NA,NA,NA
"2021-02-03","2021-02-21",1,4,"GE",4,1,18,0,4.163,4,0.434303603047015,0,4,4,4,4,4,4,5,0.998211224765871,1083.5549573354,1049.38626427859
"2021-02-04","2021-02-21",1,2,"GE",2,1,17,0,2.203,2,0.449436305824299,0,2,2,2,2,2,2,3,0.998790308590753,967.142741942343,919.143553645973
"2021-02-05","2021-02-21",1,3,"GE",3,1,16,0,3.283,3,0.566773528168202,0,3,3,3,3,3,4,4,0.999266732041257,1088.00364980038,1026.36535270176
"2021-02-06","2021-02-21",1,1,"GE",1,1,15,0,1.35,1,0.638676684957192,0,1,1,1,1,1,2,3,0.998706386307215,1045.31009969919,1027.14314389026
"2021-02-07","2021-02-21",1,4,"GE",4,1,14,0,4.478,4,0.700004289991144,0,4,4,4,4,5,5,6,0.99946623641554,887.584075613718,894.145665070331
"2021-02-08","2021-02-21",1,3,"GE",3,1,13,0,3.62,3,0.821142054868872,0,3,3,3,3,4,4,5,0.998807029713193,1014.78375067473,918.169242622908
"2021-02-09","2021-02-21",1,5,"GE",5,1,12,0,5.806,6,0.919352603308007,1.4826,5,5,5,6,6,6,8,0.999123742777638,1093.90889797588,1029.00842543983
"2021-02-10","2021-02-21",1,1,"GE",1,1,11,0,2.014,2,1.11761042096656,1.4826,1,1,1,2,2,3,4,1.0068080614088,1035.10368469058,979.714006002051
"2021-02-11","2021-02-21",1,4,"GE",4,1,10,0,5.256,5,1.18315842720401,1.4826,4,4,5,5,6,6,7,0.998641210145776,1127.74664588445,953.287105747654
"2021-02-12","2021-02-21",1,1,"GE",1,1,9,0,2.347,2,1.28383769972658,1.4826,1,1,2,2,3,3,5,0.998893665001185,911.181185349157,940.352475587165
"2021-02-13","2021-02-21",1,3,"GE",3,1,8,0,4.591,4,1.41340606929386,1.4826,3,3,4,4,5,6,7,1.00224058382706,838.02080528482,859.141553487014
"2021-02-14","2021-02-21",1,1,"GE",1,1,7,0,2.945,3,1.54478521528443,1.4826,1,2,2,3,3,4,6,1.00035991754199,1133.6286470871,970.762684455577
"2021-02-15","2021-02-21",1,1,"GE",1,1,6,0,3.437,3,1.78583880017773,1.4826,1,2,2,3,4,5,7,0.998705704381746,980.367160625914,730.416327116519
"2021-02-16","2021-02-21",1,3,"GE",3,1,5,0,6.167,6,2.16559479146049,1.4826,3,4,5,6,7,8,10,0.999478110521899,975.160208875031,866.474072440013
"2021-02-17","2021-02-21",1,1,"GE",1,1,4,0,4.741,4,2.61969116152683,2.9652,1,2,3,4,5,7,9,1.0022903212244,1038.24977153102,766.459296041304
"2021-02-18","2021-02-21",1,1,"GE",1,1,3,0,5.459,5,2.96295428552283,2.9652,2,3,4,5,6,8,11,0.998383003222974,1215.0547613327,914.282421840026
"2021-02-19","2021-02-21",1,0,"GE",0,NA,2,NA,4.605,4,3.10138575375486,2.9652,1,2,3,4,5,7,10,1.00093545489077,948.152738601162,831.184533413294
"2021-02-20","2021-02-21",1,0,"GE",0,NA,1,NA,4.8,4,3.46554613445125,2.9652,1,2,3,4,5,7,11,0.999111320939003,1246.34027212263,1071.53096892131
"2021-02-21","2021-02-21",1,0,"GE",0,NA,0,NA,4.687,4,3.22822744744735,2.9652,1,2,3,4,5,7,11,1.00049705647822,997.87206695194,829.336575815051
"2021-02-03","2021-02-22",1,4,"GE",4,1,19,0,4,4,0,0,4,4,4,4,4,4,4,NA,NA,NA
"2021-02-04","2021-02-22",1,2,"GE",2,1,18,0,2.088,2,0.290414084266484,0,2,2,2,2,2,2,3,0.998064669484422,829.964716630553,848.178243116827
"2021-02-05","2021-02-22",1,3,"GE",3,1,17,0,3.151,3,0.422347460484111,0,3,3,3,3,3,3,4,0.99840126422667,946.800520265812,925.386104823668
"2021-02-06","2021-02-22",1,2,"GE",2,1,16,0.5,2.232,2,0.514237727554524,0,2,2,2,2,2,2,3,1.00053625744934,1018.57081651129,983.192779821505
"2021-02-07","2021-02-22",1,4,"GE",4,1,15,0,4.314,4,0.57596504732122,0,4,4,4,4,4,5,5,0.999941029821972,1132.50882670645,1079.0018540917
"2021-02-08","2021-02-22",1,3,"GE",3,1,14,0,3.415,3,0.648996299062018,0,3,3,3,3,3,4,5,0.999347804362851,1040.61703575351,997.423791422095
"2021-02-09","2021-02-22",1,5,"GE",5,1,13,0,5.563,5,0.823838400239822,0,5,5,5,5,6,6,7,0.99979257012988,942.414326245742,864.30767994104
"2021-02-10","2021-02-22",1,1,"GE",1,1,12,0,1.706,1,0.870817042967306,0,1,1,1,1,2,2,3,0.999551226657422,933.840561777131,854.306692102536
"2021-02-11","2021-02-22",1,4,"GE",4,1,11,0,4.809,5,1.00375620871132,1.4826,4,4,4,5,5,5,7,0.999939336891015,962.315425228842,1014.2543772791
"2021-02-12","2021-02-22",1,1,"GE",1,1,10,0,1.938,2,1.04462780321378,1.4826,1,1,1,2,2,3,4,1.00125198239862,1161.7721822769,979.616296968782
"2021-02-13","2021-02-22",1,3,"GE",3,1,9,0,4.078,4,1.10866818532199,1.4826,3,3,3,4,4,5,6,0.999654553553747,998.496678487491,859.731860877067
"2021-02-14","2021-02-22",1,1,"GE",1,1,8,0,2.203,2,1.19298542078863,1.4826,1,1,2,2,2,3,5,1.00138390085736,944.913753931707,999.468897401623
"2021-02-15","2021-02-22",1,1,"GE",1,1,7,0,2.542,2,1.33941406220408,1.4826,1,1,2,2,3,4,5,1.00468960730473,931.263369801936,875.993382209393
"2021-02-16","2021-02-22",1,3,"GE",3,1,6,0,4.987,5,1.64119606522942,1.4826,3,4,4,5,5,6,8,0.99943772044283,1166.12594892976,954.831355968301
"2021-02-17","2021-02-22",1,2,"GE",2,1,5,0.5,4.463,4,1.82974833760793,1.4826,2,3,4,4,5,6,8,1.00276226164706,888.788824537717,803.126361435554
"2021-02-18","2021-02-22",1,1,"GE",1,1,4,0,3.627,3,1.9533782753698,1.4826,1,2,3,3,4,5,7,1.00056670496819,977.283567609173,934.920834741583
"2021-02-19","2021-02-22",1,0,"GE",0,NA,3,NA,2.9,2,2.17364319167722,1.4826,0,1,2,2,3,4,7,0.998715712755629,1218.58017838732,1030.8106912401
"2021-02-20","2021-02-22",1,0,"GE",0,NA,2,NA,3.11,3,2.17546147578683,1.4826,0,1,2,3,4,5,7,0.999483046011433,922.834307789227,1020.7981145218
"2021-02-21","2021-02-22",1,0,"GE",0,NA,1,NA,3.24,3,2.3349200953891,1.4826,0,1,2,3,4,5,7,0.999550022391804,1242.03872471139,940.487212749453
"2021-02-22","2021-02-22",1,0,"GE",0,NA,0,NA,3.437,3,2.48439191819713,1.4826,0,1,2,3,4,5,8,1.00180649019851,1169.05443052938,1037.90482928542
"2021-02-04","2021-02-23",1,2,"GE",2,1,19,0,2,2,0,0,2,2,2,2,2,2,2,NA,NA,NA
"2021-02-05","2021-02-23",1,3,"GE",3,1,18,0,3.066,3,0.267797900879965,0,3,3,3,3,3,3,4,0.999524118916794,846.821617479708,819.825166560921
"2021-02-06","2021-02-23",1,2,"GE",2,1,17,0,2.128,2,0.368445045769042,0,2,2,2,2,2,2,3,0.99958522610247,841.14830007214,819.085524008906
"2021-02-07","2021-02-23",1,4,"GE",4,1,16,0,4.214,4,0.465210082027916,0,4,4,4,4,4,4,5,0.998401118929785,973.786609507119,981.977345951843
"2021-02-08","2021-02-23",1,3,"GE",3,1,15,0,3.302,3,0.555972216126944,0,3,3,3,3,3,4,4,0.999174100229893,821.089500720855,883.089901024383
"2021-02-09","2021-02-23",1,5,"GE",5,1,14,0,5.369,5,0.644402245693056,0,5,5,5,5,5,6,7,0.998439831742627,1163.51978727298,1030.5896326157
"2021-02-10","2021-02-23",1,1,"GE",1,1,13,0,1.522,1,0.777251645299076,0,1,1,1,1,2,2,3,0.999056244600636,984.654658491437,1035.6169497055
"2021-02-11","2021-02-23",1,4,"GE",4,1,12,0,4.598,4,0.836119067534699,0,4,4,4,4,5,5,6,1.00262901493034,1002.83551621407,965.948839585847
"2021-02-12","2021-02-23",1,1,"GE",1,1,11,0,1.696,1,0.883382343249153,0,1,1,1,1,2,2,3,0.999407614969117,1047.84692435174,937.770985383918
"2021-02-13","2021-02-23",1,3,"GE",3,1,10,0,3.832,4,0.968872909475084,1.4826,3,3,3,4,4,5,6,0.998789569572928,993.087460062402,952.560684518037
"2021-02-14","2021-02-23",1,1,"GE",1,1,9,0,1.968,2,1.05550466133035,1.4826,1,1,1,2,2,3,4,0.999848952973826,992.21630161103,922.171949981841
"2021-02-15","2021-02-23",1,1,"GE",1,1,8,0,2.313,2,1.22086916642264,1.4826,1,1,2,2,3,3,4.04999999999995,1.00165387532544,896.340052097256,896.7576462716
"2021-02-16","2021-02-23",1,4,"GE",4,1,7,0.25,5.733,5,1.40843696866232,1.4826,4,4,5,5,6,7,8,0.999547636744944,1127.09736926218,1039.87011578837
"2021-02-17","2021-02-23",1,2,"GE",2,1,6,0,4.052,4,1.63889657452262,1.4826,2,3,3,4,4,5,7,1.00314192574795,1040.68884853589,904.108767004628
"2021-02-18","2021-02-23",1,2,"GE",2,1,5,0.5,4.576,4,1.82360893547645,1.4826,2,3,4,4,5,6,8,1.00126586214563,1100.82289805636,957.401402161016
"2021-02-19","2021-02-23",1,3,"GE",3,1,4,1,5.976,6,2.06292987754787,1.4826,3,4,5,6,7,8,10,1.0009588587107,1197.84238470371,1007.40121415916
"2021-02-20","2021-02-23",1,2,"GE",2,1,3,1,5.097,5,2.22318094934567,1.4826,2,3,4,5,6,7,9,1.00149535659972,1401.33543523849,848.530059695856
"2021-02-21","2021-02-23",1,0,"GE",0,NA,2,NA,3.421,3,2.33263803454376,2.9652,0,1,2,3,4,5,8,1.00131432367066,1121.78375769077,869.568298056108
"2021-02-22","2021-02-23",1,0,"GE",0,NA,1,NA,3.936,4,2.52235331907849,2.9652,1,2,3,4,5,6,8.04999999999995,0.998690787698488,1131.19708423903,804.217612244729
"2021-02-23","2021-02-23",1,0,"GE",0,NA,0,NA,4.251,4,2.90041573078954,2.9652,1,2,3,4,5,6,9.04999999999995,0.998830814597589,1296.51935377686,812.854266798704
"2021-02-05","2021-02-24",1,3,"GE",3,1,19,0,3,3,0,0,3,3,3,3,3,3,3,NA,NA,NA
"2021-02-06","2021-02-24",1,2,"GE",2,1,18,0,2.058,2,0.246366995956635,0,2,2,2,2,2,2,3,0.998412516753854,939.29625627032,919.648861726052
"2021-02-07","2021-02-24",1,4,"GE",4,1,17,0,4.109,4,0.324382835896452,0,4,4,4,4,4,4,5,0.999557658715188,1029.96509147996,1014.9685136866
"2021-02-08","2021-02-24",1,3,"GE",3,1,16,0,3.189,3,0.435279758854542,0,3,3,3,3,3,3,4,0.998321146625812,925.619189924288,774.59792562597
"2021-02-09","2021-02-24",1,5,"GE",5,1,15,0,5.286,5,0.559031767001229,0,5,5,5,5,5,6,6,1.00467347568628,974.86259442676,979.968002196775
"2021-02-10","2021-02-24",1,1,"GE",1,1,14,0,1.326,1,0.630969192688615,0,1,1,1,1,1,2,3,1.00077075287517,780.510996640325,827.422383128343
"2021-02-11","2021-02-24",1,4,"GE",4,1,13,0,4.478,4,0.704281202370198,0,4,4,4,4,5,5,6,0.998307124265841,1085.57190980683,1044.53504436048
"2021-02-12","2021-02-24",1,1,"GE",1,1,12,0,1.515,1,0.722701388747315,0,1,1,1,1,2,2,3,0.998203096848196,824.057637827317,824.582528591432
"2021-02-13","2021-02-24",1,3,"GE",3,1,11,0,3.575,3,0.789302222217826,0,3,3,3,3,4,4,5,1.00002733974841,1010.3537626097,970.775397070629
"2021-02-14","2021-02-24",1,1,"GE",1,1,10,0,1.736,2,0.896162433438887,1.4826,1,1,1,2,2,2,3,0.999108661317466,974.631240923255,951.755866434022
"2021-02-15","2021-02-24",1,1,"GE",1,1,9,0,1.929,2,0.989412925899969,1.4826,1,1,1,2,2,3,4,0.999884427823883,1038.56877590174,1037.89793616736
"2021-02-16","2021-02-24",1,4,"GE",4,1,8,0,5.291,5,1.2473471348726,1.4826,4,4,5,5,6,6,8,1.0058805434514,1014.67340942312,1021.4732277834
"2021-02-17","2021-02-24",1,2,"GE",2,1,7,0,3.717,3,1.50172106803033,1.4826,2,2,3,3,4,5,6.04999999999995,1.00026898206749,953.537671827461,941.1817776998
"2021-02-18","2021-02-24",1,3,"GE",3,1,6,0.333333333333333,5.019,5,1.62643299409606,1.4826,3,4,4,5,5,6,8,1.00047401245789,1124.9025813656,942.827840996575
"2021-02-19","2021-02-24",1,3,"GE",3,1,5,0,5.277,5,1.75708803375311,1.4826,3,4,4,5,6,7,9,1.00125865536244,1049.24292470269,908.411246075409
"2021-02-20","2021-02-24",1,2,"GE",2,1,4,0,4.627,4,1.92966178243613,1.4826,2,3,4,4,5,6,8,0.999778428492079,956.946129745815,797.282386525824
"2021-02-21","2021-02-24",1,1,"GE",1,1,3,1,4.081,4,2.1224853224331,1.4826,1,2,3,4,5,6,8,1.00130554926611,987.284629003003,925.725101476801
"2021-02-22","2021-02-24",1,2,"GE",2,1,2,1,5.591,5,2.35908547625648,1.4826,2,4,4,5,6,7,10,0.998504905726611,1159.4922344791,1000.07243698553
"2021-02-23","2021-02-24",1,0,"GE",0,NA,1,NA,4.104,4,2.66801467430415,2.9652,1,2,3,4,5,6,9,0.999576761950046,1037.80344722604,787.348308724939
"2021-02-24","2021-02-24",1,0,"GE",0,NA,0,NA,4.459,4,2.94397452196618,2.9652,1,2,3,4,5,7,10,0.999843325001886,1353.15722982478,975.369756356787
"2021-02-06","2021-02-25",1,2,"GE",2,1,19,0,2,2,0,0,2,2,2,2,2,2,2,NA,NA,NA
"2021-02-07","2021-02-25",1,4,"GE",4,1,18,0,4.042,4,0.205616823918371,0,4,4,4,4,4,4,4,0.999764947877704,1040.73243086395,1038.11988567477
"2021-02-08","2021-02-25",1,3,"GE",3,1,17,0,3.091,3,0.317521369075878,0,3,3,3,3,3,3,4,0.998284728993578,995.102914485858,1003.54815317147
"2021-02-09","2021-02-25",1,5,"GE",5,1,16,0,5.156,5,0.3997797191252,0,5,5,5,5,5,5,6,0.99872295042906,940.010389023468,968.04640087633
"2021-02-10","2021-02-25",1,1,"GE",1,1,15,0,1.217,1,0.481812352626148,0,1,1,1,1,1,1,2,0.99835352378275,1080.35202444312,1047.10746815786
"2021-02-11","2021-02-25",1,4,"GE",4,1,14,0,4.277,4,0.548244080288672,0,4,4,4,4,4,5,5,1.00246069938038,992.695648277251,958.057766247458
"2021-02-12","2021-02-25",1,1,"GE",1,1,13,0,1.344,1,0.594994132759322,0,1,1,1,1,1,2,3,1.00079740087675,987.940373970717,984.776149001444
"2021-02-13","2021-02-25",1,3,"GE",3,1,12,0,3.383,3,0.629847368580442,0,3,3,3,3,3,4,5,1.00043842333231,971.245335692465,704.747455060144
"2021-02-14","2021-02-25",1,1,"GE",1,1,11,0,1.468,1,0.717977361405979,0,1,1,1,1,2,2,3,1.00543765818727,819.609106917477,829.927607751876
"2021-02-15","2021-02-25",1,1,"GE",1,1,10,0,1.639,1,0.835090639617267,0,1,1,1,1,2,2,3,1.00086503912249,835.383699124353,826.508706416253
"2021-02-16","2021-02-25",1,4,"GE",4,1,9,0,4.899,5,1.00588807071702,1.4826,4,4,4,5,5,6,7,1.00272925000297,1081.37866651457,955.933582998893
"2021-02-17","2021-02-25",1,2,"GE",2,1,8,0,3.098,3,1.09891018905259,1.4826,2,2,2,3,3,4,5,1.00420743416945,999.644135065397,948.548149692085
"2021-02-18","2021-02-25",1,3,"GE",3,1,7,0,4.324,4,1.3079505857389,1.4826,3,3,4,4,5,5,7,0.998197466303085,1104.73227466499,943.141083127476
"2021-02-19","2021-02-25",1,3,"GE",3,1,6,0,4.451,4,1.3414165640838,1.4826,3,3,4,4,5,5,7,0.999562996036503,1047.15754931695,1021.39582455104
"2021-02-20","2021-02-25",1,2,"GE",2,1,5,0,3.707,3,1.40610388240988,1.4826,2,2,3,3,4,5,6,1.00168230687415,1049.0756683854,940.313894886798
"2021-02-21","2021-02-25",1,2,"GE",2,1,4,0.5,3.959,4,1.63462258365379,1.4826,2,3,3,4,4,5,7,0.998218987496853,971.937926390308,952.978750228497
"2021-02-22","2021-02-25",1,2,"GE",2,1,3,0,4.427,4,1.85475365240538,1.4826,2,3,3,4,5,6,8,1.00078828423936,1207.41789492928,1023.43797598679
"2021-02-23","2021-02-25",1,0,"GE",0,NA,2,NA,2.942,3,2.13241252650213,1.4826,0,1,2,3,3,5,6,0.999342647809071,1180.75668684402,936.973860714277
"2021-02-24","2021-02-25",1,0,"GE",0,NA,1,NA,3.476,3,2.45630972343828,2.2239,0,1,2,3,4,5,8,1.00023135522122,1198.49809594821,923.5877876176
"2021-02-25","2021-02-25",1,0,"GE",0,NA,0,NA,3.61,3,2.63758542171753,1.4826,0,1,2,3,4,5,8,0.99844905743477,1203.50700748039,762.051781258647
"2021-02-07","2021-02-26",1,4,"GE",4,1,19,0,4,4,0,0,4,4,4,4,4,4,4,NA,NA,NA
"2021-02-08","2021-02-26",1,3,"GE",3,1,18,0,3.038,3,0.206394279471594,0,3,3,3,3,3,3,3,0.998156760769956,1065.09168915332,1060.88459067526
"2021-02-09","2021-02-26",1,5,"GE",5,1,17,0,5.093,5,0.313766552470861,0,5,5,5,5,5,5,6,1.00336707974312,989.905068702661,1013.82294437773
"2021-02-10","2021-02-26",1,1,"GE",1,1,16,0,1.157,1,0.405605122644569,0,1,1,1,1,1,1,2,1.00193948820101,1009.05460976354,788.555393896649
"2021-02-11","2021-02-26",1,4,"GE",4,1,15,0,4.25,4,0.489632249489083,0,4,4,4,4,4,5,5,0.998954632390656,923.408718835628,927.1559604898
"2021-02-12","2021-02-26",1,1,"GE",1,1,14,0,1.28,1,0.538414236336568,0,1,1,1,1,1,2,2,0.998814633580381,956.83274043849,953.84439098323
"2021-02-13","2021-02-26",1,3,"GE",3,1,13,0,3.347,3,0.6316565443261,0,3,3,3,3,3,4,5,0.998643900820055,1028.35899212253,801.854241696266
"2021-02-14","2021-02-26",1,1,"GE",1,1,12,0,1.402,1,0.626728640472724,0,1,1,1,1,1,2,3,0.999584453788711,964.9764282286,963.315743397726
"2021-02-15","2021-02-26",1,1,"GE",1,1,11,0,1.514,1,0.735081182145445,0,1,1,1,1,2,2,3,0.998792972038096,896.590869907715,849.962307855718
"2021-02-16","2021-02-26",1,4,"GE",4,1,10,0,4.709,4,0.889443708230099,0,4,4,4,4,5,5,6,0.999849482280468,924.074260933313,870.459531345376
"2021-02-17","2021-02-26",1,2,"GE",2,1,9,0,2.93,3,1.0020499509027,1.4826,2,2,2,3,3,4,5,1.00201983816717,927.012769340682,971.837119828055
"2021-02-18","2021-02-26",1,3,"GE",3,1,8,0,4.029,4,1.04750000298628,1.4826,3,3,3,4,4,5,6,1.00126061408036,894.774464862618,974.617891384543
"2021-02-19","2021-02-26",1,4,"GE",4,1,7,0.25,5.265,5,1.14895391339039,1.4826,4,4,5,5,6,6,7,0.99907019223819,999.380590259299,921.0218329304
"2021-02-20","2021-02-26",1,3,"GE",3,1,6,0.333333333333333,4.474,4,1.28256343662564,1.4826,3,3,4,4,5,5,7,1.00145830072113,895.952941741251,959.863106105562
"2021-02-21","2021-02-26",1,2,"GE",2,1,5,0,3.847,4,1.44626508036483,1.4826,2,3,3,4,4,5,7,1.01548313458741,643.712028500037,604.382549803003
"2021-02-22","2021-02-26",1,2,"GE",2,1,4,0,4.22,4,1.57673272500005,1.4826,2,3,3,4,5,6,7,1.0062643828576,813.955667492621,917.494126830292
"2021-02-23","2021-02-26",1,0,"GE",0,NA,3,NA,2.505,2,1.76325950559868,1.4826,0,1,2,2,3,4,6,1.00455465080365,1121.58187532843,766.07962520073
"2021-02-24","2021-02-26",1,0,"GE",0,NA,2,NA,3.022,3,1.88017314390219,1.4826,0,1,2,3,3,4,6,1.01089888849069,761.923923580345,737.357289012452
"2021-02-25","2021-02-26",1,0,"GE",0,NA,1,NA,3.338,3,2.10242150297607,1.4826,1,2,2,3,4,5,7,1.00904171548018,1109.84947712087,982.069037641709
"2021-02-26","2021-02-26",1,0,"GE",0,NA,0,NA,3.34,3,2.27014394996299,1.4826,0,2,2,3,4,5,7,1.00644493227142,995.239262009129,687.187918469121
"2021-02-08","2021-02-27",1,3,"GE",3,1,19,0,3,3,0,0,3,3,3,3,3,3,3,NA,NA,NA
"2021-02-09","2021-02-27",1,5,"GE",5,1,18,0,5.114,5,0.359530979263401,0,5,5,5,5,5,5,6,0.998046246344155,515.636265547555,509.579504322458
"2021-02-10","2021-02-27",1,1,"GE",1,1,17,0,1.156,1,0.404959237415244,0,1,1,1,1,1,1,2,0.999161806642113,575.274947578222,513.53032119212
"2021-02-11","2021-02-27",1,4,"GE",4,1,16,0,4.186,4,0.423985291082259,0,4,4,4,4,4,4,5,0.999605837828528,500.237074994392,503.666450390146
"2021-02-12","2021-02-27",1,1,"GE",1,1,15,0,1.202,1,0.479223654071085,0,1,1,1,1,1,1,2,0.999423392471978,466.645752031794,409.629268295282
"2021-02-13","2021-02-27",1,3,"GE",3,1,14,0,3.276,3,0.544441763338683,0,3,3,3,3,3,4,4,0.998065189116588,469.445114124707,434.027313780906
"2021-02-14","2021-02-27",1,1,"GE",1,1,13,0,1.408,1,0.624753257907898,0,1,1,1,1,1,2,3,0.998626613059493,421.781065233247,471.732469291918
"2021-02-15","2021-02-27",1,1,"GE",1,1,12,0,1.554,1,0.777362582821132,0,1,1,1,1,2,2,3,1.00768980137041,447.695618770257,396.411529650264
"2021-02-16","2021-02-27",1,4,"GE",4,1,11,0,4.73,5,0.857070089477257,1.4826,4,4,4,5,5,5,6,1.00400194763335,533.271370509824,434.865207689623
"2021-02-17","2021-02-27",1,2,"GE",2,1,10,0,2.86,3,0.968646763844392,1.4826,2,2,2,3,3,4,5,1.00144701033941,555.369123051101,515.294793313121
"2021-02-18","2021-02-27",1,3,"GE",3,1,9,0,4.114,4,1.08413777234208,1.4826,3,3,4,4,4,5,6,0.998391826476104,401.991836686661,511.391256665526
"2021-02-19","2021-02-27",1,4,"GE",4,1,8,0,5.162,5,1.17068227713072,1.4826,4,4,5,5,5,6,7,0.998269978849091,513.116863675026,469.316587167445
"2021-02-20","2021-02-27",1,3,"GE",3,1,7,0,4.386,4,1.30399570920277,1.4826,3,3,4,4,5,5,7,1.00408403775622,415.567410457647,420.092251099789
"2021-02-21","2021-02-27",1,2,"GE",2,1,6,0,3.526,3,1.3449691014174,1.4826,2,2,3,3,4,5,6,0.999196214074033,498.006221569184,535.123980005147
"2021-02-22","2021-02-27",1,2,"GE",2,1,5,0,3.84,3,1.64919364519717,1.4826,2,2,3,3,4,5,7,0.999829617821553,529.713358012258,498.678822129099
"2021-02-23","2021-02-27",1,0,"GE",0,NA,4,NA,2.272,2,1.76755891812921,1.4826,0,1,1,2,3,4,5,0.999967689999827,519.789183540678,493.776308901959
"2021-02-24","2021-02-27",1,0,"GE",0,NA,3,NA,2.69,2,1.87214043801187,1.4826,0,1,2,2,3,4,6,1.00331856389287,404.606284928365,344.928422868404
"2021-02-25","2021-02-27",1,0,"GE",0,NA,2,NA,3.262,3,2.43582069226981,1.4826,0,1,2,3,4,5,8,1.00141995542921,433.756628935434,415.060945841816
"2021-02-26","2021-02-27",1,0,"GE",0,NA,1,NA,3.304,3,2.3423400936304,1.4826,0,1,2,3,4,5,7.04999999999995,1.00221280314165,354.443839232807,285.397231799996
"2021-02-27","2021-02-27",1,0,"GE",0,NA,0,NA,3.434,3,2.28387305958641,1.4826,0,1.80000000000001,2,3,4,5,8,0.999761254483662,511.40692748108,496.901184043781
"2021-02-09","2021-02-28",1,5,"GE",5,1,19,0,5,5,0,0,5,5,5,5,5,5,5,NA,NA,NA
"2021-02-10","2021-02-28",1,1,"GE",1,1,18,0,1.154,1,0.405522438896356,0,1,1,1,1,1,1,2,0.999151459333986,903.128414185209,910.251364538612
"2021-02-11","2021-02-28",1,4,"GE",4,1,17,0,4.226,4,0.513017725997053,0,4,4,4,4,4,4,5,1.00270024262687,961.206283280188,953.452893019391
"2021-02-12","2021-02-28",1,1,"GE",1,1,16,0,1.264,1,0.54092198753295,0,1,1,1,1,1,2,2,1.00076061597755,894.492274698186,886.411255055083
"2021-02-13","2021-02-28",1,3,"GE",3,1,15,0,3.307,3,0.546854688239984,0,3,3,3,3,3,4,4,1.00128394347809,1163.39183338345,895.516980651072
"2021-02-14","2021-02-28",1,1,"GE",1,1,14,0,1.412,1,0.662340316374215,0,1,1,1,1,1,2,3,0.998823253637526,959.702556173732,904.515774722561
"2021-02-15","2021-02-28",1,1,"GE",1,1,13,0,1.52,1,0.76823836807998,0,1,1,1,1,2,2,3,0.999021785964178,987.376390379363,915.685468172361
"2021-02-16","2021-02-28",1,4,"GE",4,1,12,0,4.76,5,0.921547204026603,1.4826,4,4,4,5,5,5,7,0.999374194056058,1074.62198928238,1030.58949464735
"2021-02-17","2021-02-28",1,2,"GE",2,1,11,0,2.856,3,0.967574390008438,1.4826,2,2,2,3,3,4,5,0.999859082174074,1122.28976005271,1001.2102159463
"2021-02-18","2021-02-28",1,3,"GE",3,1,10,0,4.094,4,1.10017015700953,1.4826,3,3,3,4,4,5,6,0.999622732686843,942.356960083249,939.956476668642
"2021-02-19","2021-02-28",1,4,"GE",4,1,9,0,5.21,5,1.22449965267427,1.4826,4,4,5,5,5,6,7,1.00143596569956,1117.70855674982,1054.84485519594
"2021-02-20","2021-02-28",1,3,"GE",3,1,8,0,4.353,4,1.30003118465715,1.4826,3,3,4,4,5,5,7,1.0014969674835,926.572705707266,986.267997493379
